group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Typhoon,factuality,15,0.5174638694638695,0.51,0.06832676229548865,0.41666666666666663,0.43236363636363634,0.475,0.51,0.5618881118881118,0.6,0.65
disaster_type,Typhoon,role_coverage,15,0.5333333333333333,0.5,0.12909944487358058,0.5,0.5,0.5,0.5,0.5,0.5,1.0
disaster_type,Typhoon,urgency,15,0.4266666666666667,0.5,0.17511900715418263,0.0,0.16000000000000006,0.5,0.5,0.5,0.5,0.5
disaster_type,Typhoon,summary_word_count,15,17.2,17.0,2.932575659723036,13.0,13.399999999999999,15.0,17.0,19.0,20.6,23.0
disaster_type,Typhoon,summary_char_length,15,115.53333333333333,112.0,20.708406390596434,92.0,93.2,102.5,112.0,123.0,137.2,169.0
disaster_type,Typhoon,summary_sentence_count,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Wildfire,reward,55,0.6586658600235782,0.660910701751709,0.0964976346105282,0.46157328337430953,0.5414775327444077,0.5880663393552487,0.660910701751709,0.7362247491695664,0.7797436115145684,0.8298234616716703
disaster_type,Wildfire,relevance,55,0.8231739634817297,0.825583279132843,0.02381335044029834,0.7772899270057678,0.7904269874095917,0.8090526014566422,0.825583279132843,0.8351537883281708,0.851622748374939,0.8786184191703796
disaster_type,Wildfire,factuality,55,0.5585835275835276,0.5625,0.14634902367617006,0.3,0.38749999999999996,0.46826923076923077,0.5625,0.65,0.7348076923076923,0.93
disaster_type,Wildfire,role_coverage,55,0.7181818181818181,1.0,0.3300341784157497,0.0,0.5,0.5,1.0,1.0,1.0,1.0
disaster_type,Wildfire,urgency,55,0.4363636363636364,0.4,0.19375780640296159,0.0,0.4,0.4,0.4,0.5,0.5,1.0
disaster_type,Wildfire,summary_word_count,55,15.563636363636364,15.0,2.6995447926533997,11.0,12.0,13.5,15.0,18.0,19.0,21.0
disaster_type,Wildfire,summary_char_length,55,109.03636363636363,109.0,15.215688341878316,75.0,89.80000000000001,97.5,109.0,121.0,127.0,146.0
disaster_type,Wildfire,summary_sentence_count,55,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
