group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Not labeled,summary_char_length,271,119.2730627306273,117.0,16.2701491442928,85.0,102.0,109.5,117.0,128.0,139.0,180.0
information_type,Not labeled,summary_sentence_count,271,1.003690036900369,1.0,0.060745673923078704,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Other Useful Information,reward,1588,0.662779366117908,0.6773293240740894,0.09828840558427315,0.3359696626849472,0.5078741482393816,0.6132356191752478,0.6773293240740894,0.7504233254957944,0.7790436574071646,0.8130455644428729
information_type,Other Useful Information,relevance,1588,0.7164567232954195,0.7231451861560345,0.05258547661789683,0.5606403719633817,0.6393152232095599,0.6859826117753982,0.7231451861560345,0.7531546879559754,0.7783351352810859,0.8521001517772674
information_type,Other Useful Information,factuality,1588,0.4826624347295809,0.48056624829769135,0.007515364002185257,0.46802613139152527,0.4746484994888306,0.47692184150218964,0.48056624829769135,0.4874310716986656,0.4939436376094818,0.5104114413261414
information_type,Other Useful Information,role_coverage,1588,0.710379932829555,1.0,0.3498459505317464,0.0,0.0,0.5,1.0,1.0,1.0,1.0
information_type,Other Useful Information,urgency,1588,0.7463895885810243,1.0,0.3063225221177679,0.0,0.4,0.5,1.0,1.0,1.0,1.0
information_type,Other Useful Information,summary_word_count,1588,16.89168765743073,16.0,3.0008789173626718,11.0,14.0,15.0,16.0,19.0,21.0,31.0
information_type,Other Useful Information,summary_char_length,1588,116.87972292191436,111.0,19.71172244984092,70.0,97.0,104.0,111.0,127.0,142.29999999999995,223.0
information_type,Other Useful Information,summary_sentence_count,1588,1.0050377833753148,1.0,0.07921995944308166,1.0,1.0,1.0,1.0,1.0,1.0,3.0
information_type,Sympathy and support,reward,308,0.6801965850152129,0.7008867016683022,0.09422442188299143,0.35452097274363037,0.5448023166010777,0.6537407576385885,0.7008867016683022,0.7531060920655728,0.7721719518452883,0.8115686854720114
information_type,Sympathy and support,relevance,308,0.6893861922993348,0.6914909563958644,0.059693630932490006,0.554394269734621,0.6029285614565014,0.6479799162596465,0.6914909563958644,0.7351439669728279,0.7591749063134192,0.8384095072746276
information_type,Sympathy and support,factuality,308,0.47685779205390383,0.4755530059337616,0.004680341805375353,0.4675460457801819,0.4727002322673798,0.4740295186638832,0.4755530059337616,0.47872394323349,0.48289979100227354,0.5010073184967041
information_type,Sympathy and support,role_coverage,308,0.79004329004329,1.0,0.3310481904212406,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
information_type,Sympathy and support,urgency,308,0.8084415584415584,1.0,0.28325346484470737,0.0,0.5,0.5,1.0,1.0,1.0,1.0
information_type,Sympathy and support,summary_word_count,308,17.116883116883116,16.5,2.807500544749619,12.0,14.0,15.0,16.5,19.0,20.0,27.0
information_type,Sympathy and support,summary_char_length,308,115.56818181818181,114.0,17.129471353951857,79.0,95.0,101.0,114.0,127.0,136.3,177.0
information_type,Sympathy and support,summary_sentence_count,308,1.0097402597402598,1.0,0.09837075418746744,1.0,1.0,1.0,1.0,1.0,1.0,2.0
